date,continent,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence
482,2,7,5584263,1029,169357,957,16997378,76960,270,84,59449384,45662381,46596794,31052,16831,2,70,830077830,488,45,5,15,45212,49,111,6
618,0,1,244761,2594,126683,560,49311748,9643,2849,431,8928047,54375676,16609051,67955,1821,1,13,987582291,329,34,13,3,45604,0,401,15
244,2,0,8386180,7206,256157,306,64419062,75846,220,249,26683482,47312110,52079814,13518,3819,1,51,654704543,493,25,8,3,26836,18,314,3
484,1,3,64323,661,205827,245,81718933,18951,1865,122,71883651,32831902,25731818,7396,11164,1,19,874205613,691,43,20,11,3659,33,503,11
372,1,7,1237715,2472,202918,288,20831708,92104,1270,344,32370271,11882213,55416759,84548,16475,2,50,708359925,353,47,18,19,51934,7,750,16
939,0,5,8040979,86,298451,797,36397284,15233,1657,445,59084641,65264556,51336811,40077,16991,0,29,324371512,420,30,11,17,50420,28,315,15
642,0,3,954480,6219,488383,954,3314723,13200,621,316,30251750,23181564,11865313,11981,9443,2,5,902936516,567,43,5,18,37578,12,797,18
496,1,0,6681134,8143,342424,331,85288131,52275,2075,173,99615319,69869388,13814689,98989,16669,1,50,1122962590,301,28,8,13,29722,11,160,1
431,1,4,854016,6968,413083,526,10942880,87084,2888,241,73851484,45174470,24792308,68292,19305,1,18,1103089550,216,48,18,17,38143,44,161,7
762,2,4,5347417,2773,318667,849,74378986,76068,1377,376,7599789,70076612,43865375,64842,11498,1,16,1396314109,148,40,24,8,52530,10,599,8
279,0,1,9253517,1700,477377,254,20048730,89001,1544,33,51177947,68298361,19078209,5023,101,0,38,1151482940,359,37,11,3,50182,18,624,1
939,2,3,5809701,2700,399594,603,49087097,21291,694,108,26470508,12755356,2230115,91954,3835,1,36,1384169271,57,43,21,18,46409,8,396,16
887,1,7,9439101,6815,215757,509,87625243,42448,2674,231,17088725,67018374,66512024,21219,4235,0,86,114235236,587,44,22,6,63360,14,300,14
931,1,8,8671370,1647,107669,790,92822051,30580,2918,302,62764724,60206418,48074162,83892,13122,1,56,391642194,184,46,5,15,43082,14,655,11
251,0,3,9993726,6038,208030,717,46124553,91685,2355,169,8837528,65783142,26540734,17094,12015,0,85,256923337,383,47,23,14,2001,16,769,8
632,1,7,2883427,5164,158998,605,79512647,21346,1608,149,20424232,5866595,68552695,37853,14601,0,14,459196523,276,21,14,5,43646,32,792,18
550,0,8,1416012,5520,103215,736,7350336,10619,2877,20,93649528,46205469,34884825,5646,7509,2,35,914172193,634,23,24,6,43266,37,544,6
888,1,5,5752810,3687,98707,812,79822627,1766,442,16,23341132,24953961,69248428,54045,6716,1,55,769065456,851,44,15,8,5804,25,618,7
554,1,9,571650,596,406396,829,41278337,3549,1420,139,43931742,19849860,51616245,46925,16918,0,15,824915864,636,48,9,15,30513,30,675,19
383,2,5,4476576,4545,92837,462,9497806,18693,1594,265,9881960,30125506,50491156,43927,8207,1,12,155136612,547,29,24,3,45925,40,659,2
1009,1,5,8774533,8676,380214,198,77179990,62019,1451,278,32612132,45426197,10287324,11991,8752,1,66,791989439,672,20,9,9,49610,49,795,15
737,1,4,2863793,8837,430147,270,91632849,97458,2398,247,20730538,41095573,49283506,18978,2925,1,65,761518035,39,29,22,14,62620,22,667,14
970,1,8,4909047,4757,417230,745,11784445,48328,2003,204,55341217,9460607,25831703,83012,909,2,23,469481932,131,31,8,5,59055,46,563,18
886,1,5,6881289,4384,245847,557,84173252,77701,359,126,61075920,56838881,35990619,35723,9605,1,22,571839443,103,42,18,5,9042,24,363,2
683,2,0,7422212,8912,227544,63,15244680,89100,1030,200,85869366,54352668,21763210,24787,14505,0,74,405844074,107,21,13,9,43006,39,518,19
631,1,9,3757974,4733,342016,229,48524941,25301,1011,69,71167539,68683434,15801366,91693,5008,1,11,1028791569,267,26,24,7,42157,28,716,1
1020,1,6,8791689,7081,451718,941,12884071,44763,1694,57,71161812,9793083,49137056,49092,118,0,92,405454312,536,46,8,14,21958,44,313,7
324,2,9,7211179,8690,349880,951,41638100,20765,859,149,85510691,58263116,63133647,44791,3113,0,94,245145711,123,24,13,19,13703,22,121,2
1016,1,4,8767500,7117,267614,248,34116565,44787,327,497,47275957,21598409,62083419,75171,11252,2,87,1184486171,935,42,17,3,14766,34,329,1
682,1,5,4199591,4729,227467,245,82095786,7425,1958,163,49134778,13419971,37469420,14932,6153,1,21,746376110,855,30,24,18,13250,23,772,19
527,1,6,5500545,1673,146025,939,40976186,12857,2543,468,77450999,49987167,14668540,36911,14765,2,1,681187075,971,39,11,10,56632,42,655,14
106,3,1,8291923,8306,235652,586,83855729,52771,2796,196,1779763,54862677,60875685,9946,17875,0,93,658339351,52,22,12,14,11239,49,230,10
651,1,1,3154240,9928,431723,156,20938178,92999,2921,219,25285095,30868847,6826491,84899,18480,0,34,830148908,852,28,14,17,19243,12,108,3
503,0,2,9045310,7178,355113,734,54814326,22444,2337,398,52669970,10529107,4300321,14387,7944,1,31,880033288,805,32,10,12,16027,23,568,10
70,2,3,7796324,2294,91493,701,51998066,41457,395,46,46869899,26779909,23044920,69141,2254,1,26,1114376689,903,45,21,4,50187,4,505,7
439,1,7,8112074,3630,268667,984,45139030,79741,2549,91,6135599,64659272,8906242,49573,16038,1,24,139701855,532,36,6,5,11929,7,158,6
847,1,1,2190222,146,217995,563,61826113,704,1198,486,5756635,23608908,7101445,41405,15939,1,73,556035642,790,21,19,16,2660,46,776,12
55,0,7,2719269,3453,188262,949,62957282,5452,2202,252,76166891,44065310,48848247,9152,1233,1,90,555142773,60,44,15,6,26821,27,532,16
401,3,0,7235574,4507,440977,87,15644927,38862,1572,22,75961038,44818982,4751884,98434,5631,1,78,985144294,85,21,9,12,22051,19,556,9
763,1,8,5672354,5783,293313,312,80542004,61471,2472,23,95011983,37590321,7097379,35415,19733,1,67,964801044,127,48,14,10,28441,33,697,10
34,1,2,5205597,7751,45641,850,51028167,69217,1279,453,74715116,65138389,61408325,95879,14515,2,28,223983147,915,26,21,8,53013,28,335,13
798,1,8,5284958,5628,154062,65,66038891,86058,176,436,53321926,47653028,35875128,31848,129,1,54,26053417,70,34,13,16,1853,14,490,3
829,1,8,786667,8328,29661,661,64575476,18300,1658,229,71031598,21990133,65600618,43394,3716,2,23,1082144124,109,22,7,15,3601,11,503,16
244,1,7,9742257,3360,144491,19,95522224,9566,485,81,82351426,58768471,34103008,69265,18155,1,11,14735021,931,36,5,13,18639,29,777,16
796,1,2,1712503,3005,276601,32,21227936,7501,2901,415,54654750,12673074,13197147,31455,11267,1,12,1298005422,116,34,20,9,62355,9,192,11
121,0,4,3609736,3552,329744,839,50029641,1845,1559,162,82470219,59528214,18191156,95348,5273,2,60,27810055,871,32,11,6,12666,6,631,4
824,2,7,8060833,18,103619,792,11257100,39181,1647,209,49633835,47237782,66190468,66560,8697,0,3,260917010,791,21,23,11,69795,15,502,10
673,1,4,6638155,2242,338246,557,90008343,57263,2724,341,2592177,11137096,18467702,91764,5628,1,97,1193418012,49,46,17,16,56592,43,691,3
581,2,7,1384418,6318,33085,72,6397153,78766,1860,176,49988386,8802160,69678104,16921,4913,2,99,1316806610,31,44,13,12,32473,1,682,15
467,0,6,386594,5097,97064,865,40604018,63038,895,314,82903542,16808012,61719570,32179,13081,1,14,1015486409,539,38,16,19,52602,41,108,6
700,1,1,2869760,8640,181726,824,77167635,83290,870,442,92680660,49715180,66058274,52235,12063,2,42,1047440590,997,37,14,3,36798,31,279,6
868,1,9,1092501,1948,399346,342,27954010,34404,1480,398,80738265,46948264,63178295,32037,4718,0,76,723094337,880,40,23,19,40053,2,226,18
882,2,8,5238331,9137,105723,132,99764897,22564,2591,190,66795446,1741888,34223314,33275,19060,1,95,862340916,316,24,14,14,41073,30,423,9
628,2,7,8525631,5618,133114,54,38777427,97898,2380,143,92526273,25047975,52772633,36692,96,2,89,1017549999,392,47,7,17,45761,21,733,16
86,1,2,1135964,4236,332278,60,91734069,57435,2894,142,37207821,38203409,37982184,8872,18347,1,25,1026904738,394,28,16,8,5192,42,103,13
944,1,2,9872232,6901,305126,856,78807241,18227,201,174,68561261,25262755,53612020,51764,5401,1,8,956479142,736,39,17,11,43538,45,441,7
675,1,5,2155748,1920,491638,519,14027520,90296,790,246,75996931,79687454,21949566,90871,11058,0,28,47034642,347,38,20,16,50469,14,719,3
597,1,9,3925282,4188,327329,271,49013988,95259,226,208,53106576,61503029,20771283,86143,12218,0,43,778267211,156,39,23,15,22439,39,748,16
209,2,5,873172,238,33477,245,43897963,47475,2259,66,54320366,52357694,60571415,52299,16982,1,35,723532220,749,46,13,8,68521,15,560,15
183,1,4,8910852,204,114161,175,25424295,17215,401,81,33136196,22095616,67725678,34961,3963,2,77,251875837,463,28,12,8,10966,14,680,4
522,3,5,5655378,5552,314853,627,94464859,71074,267,171,74804119,45681390,65894715,24466,13854,2,25,352865644,86,42,14,14,63820,9,326,5
195,1,5,4873594,4927,159788,316,68873054,21699,1675,281,92371504,58438664,44553305,15762,11973,1,85,1188057081,792,37,23,18,47675,33,300,15
761,1,1,4063309,4390,340281,782,85044673,12454,1234,296,38669110,8947157,61236741,18930,1324,2,22,78237395,589,22,24,10,46837,13,134,19
642,1,7,6941245,2687,298162,704,67965681,48217,2156,243,63828934,35931737,65649417,54213,10606,1,36,917496562,494,32,24,9,61445,23,452,17
101,0,9,9451244,4951,139133,661,23287892,21711,1441,369,88478358,3860851,55053328,70191,14140,1,44,1274219223,676,45,9,18,58389,40,419,13
766,0,5,7817304,6160,139681,130,70360745,15059,1276,368,31974794,41733065,46815883,50374,18151,2,29,646206850,510,29,14,14,24834,39,360,18
154,2,4,829735,5388,297515,101,21606842,48398,1278,213,71630450,8931127,61354535,56902,5164,1,76,222123141,651,34,10,9,49670,42,179,6
523,2,3,7021862,9540,241422,309,25099117,1286,2602,62,86887521,24644782,36359847,70555,1339,1,40,756195553,868,34,12,3,4491,8,261,1
248,0,2,8351245,5126,345165,781,35212538,34297,1183,265,60670334,70968834,23918665,54875,15548,0,88,277192918,617,38,5,15,33017,29,242,7
404,0,8,5282591,816,414021,291,18736290,26485,992,190,46440046,71712309,36325425,39314,12286,2,96,911865977,663,46,8,8,65706,45,760,19
899,3,0,7483058,9012,270001,721,98440431,59967,1009,68,24239388,57231262,12942345,52175,11595,0,85,1355725700,617,25,12,4,19912,2,776,17
782,1,0,2562469,192,142692,494,56164266,97803,555,490,52222260,38893920,18317610,85200,13629,1,52,298830881,535,35,12,13,4447,39,102,1
173,2,7,3086176,1776,8177,360,83886733,54583,2569,184,61073012,41533663,30069074,48978,13721,1,50,238446055,180,32,10,8,41223,12,219,10
745,0,0,6509590,3645,423327,337,66361860,51630,420,312,332003,57018346,47772263,58415,6466,2,21,778968942,342,28,9,8,25501,33,722,2
14,1,8,5345854,6314,251842,578,91191030,27086,2728,245,28928346,32704011,64295873,82460,5463,2,59,1164486140,696,47,19,11,27198,35,126,15
522,1,9,7490200,8442,350722,9,9549310,16484,834,71,46499830,50609081,46312589,46255,5490,1,95,628416258,431,20,10,15,41189,46,760,8
281,0,3,4883680,1788,477397,48,4764090,68623,2700,27,9092713,59833852,1971369,49662,12843,1,8,1215646889,412,23,19,7,43889,25,366,18
891,2,5,3681262,7374,89941,486,41536003,59263,2364,312,51123541,40671599,40882188,88082,17654,2,75,567307760,761,42,12,4,31175,42,477,2
989,3,0,4633078,3700,258121,622,10003457,18675,1755,123,5283711,65401945,31784604,80366,218,1,86,859743885,15,27,21,10,36020,2,634,14
800,2,0,2609089,9359,11826,320,46956785,60664,1998,121,61637870,36599131,8320673,78178,533,1,98,24587744,682,41,8,3,69534,21,270,8
895,1,4,2508749,3893,144962,730,53429398,24680,972,478,25302627,69448966,51685310,88622,14977,1,33,128803675,494,44,8,14,67043,21,170,6
322,3,1,914228,6811,344572,568,62933278,17077,1728,230,57878191,69423523,29543963,49496,14854,1,35,457881208,382,27,18,19,49804,26,666,10
826,2,1,953959,9288,126044,794,12933674,38174,862,14,6848861,55069245,68994944,47791,7951,2,22,687009091,347,25,23,14,12142,24,789,10
227,2,2,7905477,2679,189103,970,60634142,76968,1207,169,67203002,19744813,65805219,95998,9565,2,78,757695827,181,24,7,7,25837,48,561,7
164,1,6,3369538,3904,337164,624,55849911,3491,2300,292,76708294,61597412,29513578,57235,16448,1,14,1260397976,340,26,6,6,61933,3,677,13
1020,1,2,345266,7260,5495,132,80263729,46126,704,164,73957816,5983336,6108529,39140,4341,1,26,628484322,397,28,23,6,30226,13,758,13
460,2,3,9927209,504,28481,582,819706,3392,2505,13,94718712,58942572,17167108,32076,5082,2,29,908157300,443,46,7,6,66920,48,260,2
548,1,5,4537358,9813,142339,82,96350339,62257,1113,222,24589899,35298620,12772943,44782,13896,1,37,61070950,675,43,10,8,34692,22,345,12
266,1,9,9496563,9579,380041,56,10632835,67804,1574,52,59853314,8867314,20976503,51632,11334,1,42,918404980,459,20,23,4,60462,28,253,14
706,2,2,6867100,6773,236774,375,80894412,38400,2833,309,72377704,23708714,21724665,22203,16068,0,55,780053688,798,46,21,18,3441,4,143,2
126,1,2,5275034,3816,137815,348,39693307,36551,2050,309,66838815,131777,48462495,93392,19369,1,94,495504021,643,22,11,18,30957,14,612,13
501,1,9,7553974,717,448016,270,79305234,28088,1928,18,29320165,42256694,55081137,45642,5594,2,24,1053510581,197,39,24,13,49318,1,201,16
752,0,4,9803005,4434,103475,482,85661554,80015,2148,145,86231325,62351782,38444698,9486,11846,1,77,109063477,284,24,16,4,60585,6,164,16
42,0,9,6097091,658,179845,110,28667799,25465,2751,206,33138062,4059107,63786530,60595,15582,1,67,1237514286,88,21,6,16,43064,31,350,1
133,0,8,3177993,5057,319186,868,53544822,48155,729,275,28688457,61648260,44089603,32158,17388,1,11,968118683,946,42,19,4,12955,38,142,14
743,1,5,7705092,4008,49476,886,84440440,87893,1834,148,37774774,11593614,52930024,14681,18506,0,81,692214217,887,34,15,4,62119,43,225,16
128,0,7,7583354,4994,223177,75,98724867,5969,1199,143,20868218,9373967,4822074,54790,12766,1,9,600759830,93,37,16,8,40662,12,148,8
593,1,7,3131209,4234,290696,157,44420538,8981,24,491,97115512,4792291,40336457,55052,6696,1,73,984425024,578,32,24,10,8453,16,714,11
343,1,0,9612128,3764,196314,531,13545707,21032,352,20,46471973,69604066,40724608,77237,3981,2,71,233698105,960,22,8,9,33005,28,645,6
875,0,9,5813365,4637,438988,932,18039884,54091,967,494,99286158,26801173,40275380,15372,16855,2,68,1072340257,749,42,18,5,49227,4,701,6
148,2,8,4057893,2104,436946,642,53483022,24408,1685,23,7800989,72822942,24847065,26611,19789,0,27,973989825,496,44,14,4,32120,40,707,10
315,1,3,5691276,9447,160020,328,2400009,24241,2632,144,48842175,38080378,58731460,5523,308,0,57,378007899,248,21,10,17,61084,24,761,3
418,1,0,5397662,6801,207383,121,93499667,47940,2367,246,57724313,63320804,64329100,45793,7695,2,76,165458985,286,31,18,9,30234,48,230,8
463,1,3,9828366,8575,69093,40,8736015,82938,1645,71,84036716,66213263,56874732,20233,7707,0,63,916450778,738,36,18,6,41258,5,730,6
174,1,8,1805468,2607,69123,166,40600904,51105,209,67,10372802,42347973,5933937,24955,15522,1,80,222227547,782,38,22,11,15570,6,467,5
882,1,9,3427975,8385,16535,921,59297651,91302,844,128,53179481,13603514,36700134,69299,3047,0,68,339286971,533,37,22,3,36375,17,216,10
809,1,7,6356228,3719,328634,641,51101801,61050,1086,486,76399612,3700561,8092169,47524,11191,1,27,459220462,129,40,16,13,16377,10,559,16
564,1,7,8514716,2581,46562,22,51840994,3657,1858,190,63044557,4964197,46423785,42621,2017,1,15,312299462,934,49,11,7,16537,34,328,5
928,2,1,5525633,2565,381186,278,51136643,21230,182,282,5871006,30181772,45425750,84978,13366,0,63,67166087,846,31,15,13,20313,47,132,13
346,2,1,2080154,2763,256323,762,81336369,18680,1568,352,87484365,3516951,62177034,91418,4881,1,75,415237999,149,36,12,13,4049,4,155,5
388,1,3,2244702,6328,351224,468,25444669,82694,2708,371,50093049,6942959,13313341,68001,1478,1,14,768302937,66,40,10,16,12268,12,396,3
824,1,8,3377778,5991,258916,399,51581368,84731,2137,344,29422887,69132579,36105548,69987,4870,0,17,505816310,540,37,16,6,30280,11,678,18
904,2,4,5735193,3406,189607,8,5161025,42340,2384,168,95234760,26464337,22060391,81597,19843,1,1,1074903059,291,31,18,10,10043,25,317,13
922,1,4,7726890,8923,230063,12,2837934,35950,2052,55,15060013,39225903,57199856,15,11946,2,53,874691496,290,38,16,19,10203,22,636,2
399,1,9,5897498,4780,41269,923,31186607,78515,591,140,83036647,34754400,28318775,4410,9423,1,54,315292792,96,39,24,15,67787,36,139,13
707,1,7,8357956,4177,80674,922,10405819,7867,303,105,37540458,9456485,8795245,18964,5434,0,50,1099947447,953,37,10,19,30469,36,375,4
909,1,3,8204298,6476,304606,818,40499507,80691,2475,68,27652265,24823978,9196616,70671,571,0,31,450064960,831,26,12,18,28857,28,189,17
98,3,7,8776957,2604,396343,831,46823114,78542,2099,12,81072995,57493253,62472393,73484,19973,1,42,688238087,122,35,18,13,19473,29,704,5
911,1,0,9451337,8181,285291,51,94472120,4329,1733,467,29962659,75244496,25224840,70325,8339,2,76,607575132,877,46,17,7,36358,42,777,16
554,0,8,5843493,2382,438744,208,92989763,88087,537,460,92133323,6883853,7966295,8602,11635,1,18,145338663,686,46,5,15,42128,19,327,4
80,0,1,3386501,531,77095,549,26201296,35865,1813,25,31540226,11815453,38707618,7232,596,1,20,1213163733,332,42,11,14,29854,0,792,11
205,1,2,7395350,6079,244172,611,68197105,66940,83,86,21614161,42641159,49159370,57245,17454,0,66,351821799,872,40,10,13,28172,10,626,18
647,2,7,4588334,634,200003,704,10764861,37869,333,69,72369414,59229621,39242278,47950,14834,1,86,896349005,602,24,21,14,49329,1,100,6
990,1,7,8464685,9961,90925,401,45006823,66905,920,140,11619102,9400292,63038065,70371,4250,0,34,1043516865,850,33,22,13,66534,19,439,2
132,0,0,7168362,2,66381,190,13565005,83984,1339,102,17736000,44139209,15692620,91602,3371,2,93,330079202,474,23,10,11,61569,17,683,11
221,0,2,4327819,8397,99468,50,79476640,89711,338,472,9526878,2036991,18328,28381,157,1,5,254283654,505,44,7,10,9184,4,473,4
176,1,1,7284953,5951,242330,392,99415496,66252,334,42,81212991,66403547,22547313,76305,16032,1,11,1389536002,298,28,9,3,46009,37,484,14
52,1,1,1255564,5626,325893,652,54261949,79386,2187,105,45779189,48785626,24029903,56025,3318,2,45,921493948,393,43,8,17,1486,27,413,12
436,0,1,8514493,7739,431888,679,18989196,1711,1704,40,81641948,17705436,33099063,82192,13462,0,72,61434686,572,44,9,17,44683,11,376,7
207,1,5,8930264,6003,13731,822,85026471,25801,1580,490,55860482,52164629,53005780,53706,12242,0,37,169296526,947,46,9,13,33040,37,119,14
661,3,7,9059296,2890,386791,620,13827382,87287,1358,459,89368354,33923631,44641127,819,7221,2,55,1319661994,604,42,14,7,34886,33,535,5
35,2,7,4424507,6239,447728,718,76487741,90709,2933,358,24994574,2581108,68598994,35383,8957,1,2,12617377,155,36,11,3,41573,9,636,18
936,2,9,2792427,8026,491874,938,22748869,53270,144,212,39352556,25160698,16227170,78684,11843,2,46,395103957,16,37,16,3,52243,49,653,7
737,1,4,3357679,3306,51024,299,20748687,71622,510,95,21576654,6924151,34700443,71605,2612,1,24,1391267181,852,29,11,4,51332,8,537,15
727,0,1,5748035,897,116712,621,54559308,55535,1937,110,45726374,26175248,30956153,5640,12020,2,51,476992186,370,25,21,9,4069,38,338,5
706,1,1,4390020,9277,101121,195,26127699,76759,389,221,17587679,20905833,43393655,59888,12773,2,52,911366305,321,23,24,6,51818,48,115,14
853,1,2,2681719,9471,265976,416,35425315,16220,1777,384,25253213,21817682,25127720,86810,443,0,75,786517219,802,25,13,7,58257,36,727,1
571,1,9,890695,670,32332,663,33827041,13392,1699,132,20330625,63514471,68714817,62244,5973,2,53,1228630125,945,48,5,14,5703,33,400,6
400,3,0,838761,7291,12467,419,87754263,85587,2917,155,50479360,59570596,44323389,73237,17288,0,61,419038118,750,24,9,19,23283,45,520,2
935,0,3,7367664,1505,41025,754,87368796,2246,2640,299,38042415,72695265,23086119,84901,2910,1,52,1175391022,182,41,7,6,55652,13,236,9
651,2,7,8888923,6460,144179,639,60643153,20010,2846,118,66492784,27289481,43081457,68575,11401,1,99,1042434341,397,25,11,10,35024,13,199,9
